4,0,0,71.76,0,0,8,17
4,0,0,71.76,0,0,8,17
4,0,0,71.76,0,0,8,17
4,0,0,71.76,0,0,8,17
4,0,0,71.76,0,0,8,17
4,0,0,72.15,0,0,8,18
4,0,0,72.15,0,0,8,18
4,0,0,72.15,0,0,8,18
4,0,0,72.15,0,0,8,18
4,0,0,72.15,0,0,8,18
4,0,0,69.97,0,0,8,19
4,0,0,69.97,0,0,8,19
4,0,0,69.97,0,0,8,19
4,0,0,69.97,0,0,8,19
4,0,0,69.97,0,0,8,19
4,0,0,68.8,0,0,8,20
4,0,0,68.8,0,0,8,20
4,0,0,68.8,0,0,8,20
4,0,0,68.8,0,0,8,20
4,0,0,68.8,0,0,8,20
4,0,0,68.04,0,0,8,21
4,0,0,68.04,0,0,8,21
4,0,0,68.04,0,0,8,21
4,0,0,68.04,0,0,8,21
4,0,0,68.04,0,0,8,21
4,0,0,67.55,0,0,8,22
4,0,0,67.55,0,0,8,22
4,0,0,67.55,0,0,8,22
4,0,0,67.55,0,0,8,22
4,0,0,67.55,0,0,8,22
4,0,0,67.0,0,0,8,23
4,0,0,67.0,0,0,8,23
4,0,0,67.0,0,0,8,23
4,0,0,67.0,0,0,8,23
4,0,0,67.0,0,0,8,23
5,1,0,66.76,0,0,8,0
5,1,0,66.76,0,0,8,0
5,1,0,66.76,0,0,8,0
5,1,0,66.76,0,0,8,0
5,1,0,66.76,0,0,8,0
5,1,0,66.32,0,0,8,1
5,1,0,65.07,0,0,8,5
5,1,0,65.07,0,0,8,5
5,1,0,65.07,0,0,8,5
5,1,0,65.07,0,0,8,5
5,1,0,65.32,0,0,8,6
5,1,0,65.32,0,0,8,6
5,1,0,65.32,0,0,8,6
5,1,0,65.32,0,0,8,6
5,1,0,65.32,0,0,8,6
5,1,0,66.8,0,0,8,7
5,1,0,66.8,0,0,8,7
5,1,0,66.8,0,0,8,7
5,1,0,66.8,0,0,8,7
5,1,0,66.8,0,0,8,7
5,1,0,67.8,0,0,8,8
5,1,0,67.8,0,0,8,8
5,1,0,67.8,0,0,8,8
5,1,0,67.8,0,0,8,8
5,1,0,67.8,0,0,8,8
5,1,0,69.55,0,0,8,9
5,1,0,69.55,0,0,8,9
5,1,0,69.55,0,0,8,9
5,1,0,69.55,0,0,8,9
5,1,0,69.55,0,0,8,9
5,1,0,70.36,0,0,8,10
5,1,0,70.36,0,0,8,10
5,1,0,70.36,0,0,8,10
5,1,0,70.36,0,0,8,10
5,1,0,70.36,0,0,8,10
5,1,0,72.84,0,0,8,11
5,1,0,72.84,0,0,8,11
5,1,0,72.84,0,0,8,11
5,1,0,72.84,0,0,8,11
5,1,0,72.84,0,0,8,11
5,1,0,76.95,0,0,8,12
5,1,0,76.95,0,0,8,12
5,1,0,76.95,0,0,8,12
5,1,0,76.95,0,0,8,12
5,1,0,76.95,0,0,8,12
5,1,0,80.16,0,0,8,13
5,1,0,80.16,0,0,8,13
5,1,0,80.16,0,0,8,13
5,1,0,80.16,0,0,8,13
5,1,0,80.16,0,0,8,13
5,1,0,79.98,0,0,8,14
5,1,0,79.98,0,0,8,14
5,1,0,79.98,0,0,8,14
5,1,0,79.98,0,0,8,14
5,1,0,79.98,0,0,8,14
5,1,0,78.79,0,0,8,15
5,1,0,78.79,0,0,8,15
5,1,0,78.79,0,0,8,15
5,1,0,78.79,0,0,8,15
5,1,0,78.79,0,0,8,15
5,1,0,78.51,0,0,8,16
5,1,0,78.51,0,0,8,16
5,1,0,78.51,0,0,8,16
5,1,0,78.51,0,0,8,16
5,1,0,78.51,0,0,8,16
5,1,0,77.32,0,0,8,17
5,1,0,77.32,0,0,8,17
5,1,0,77.32,0,0,8,17
5,1,0,77.32,0,0,8,17
5,1,0,77.32,0,0,8,17
5,1,0,75.62,0,0,8,18
5,1,0,75.62,0,0,8,18
5,1,0,75.62,0,0,8,18
5,1,0,75.62,0,0,8,18
5,1,0,75.62,0,0,8,18
5,1,0,73.61,0,0,8,19
5,1,0,73.61,0,0,8,19
5,1,0,73.61,0,0,8,19
5,1,0,73.61,0,0,8,19
5,1,0,73.61,0,0,8,19
5,1,0,71.49,0,0,8,20
5,1,0,71.49,0,0,8,20
5,1,0,71.49,0,0,8,20
5,1,0,71.49,0,0,8,20
5,1,0,71.49,0,0,8,20
5,1,0,69.48,0,0,8,21
5,1,0,69.48,0,0,8,21
5,1,0,69.48,0,0,8,21
5,1,0,69.48,0,0,8,21
5,1,0,69.48,0,0,8,21
5,1,0,67.75,0,0,8,22
5,1,0,67.75,0,0,8,22
5,1,0,67.75,0,0,8,22
5,1,0,67.75,0,0,8,22
5,1,0,67.75,0,0,8,22
5,1,0,66.53,0,0,8,23
5,1,0,66.53,0,0,8,23
5,1,0,66.53,0,0,8,23
5,1,0,66.53,0,0,8,23
5,1,0,66.53,0,0,8,23
6,1,0,65.77,0,0,8,0
6,1,0,65.77,0,0,8,0
6,1,0,65.77,0,0,8,0
6,1,0,65.77,0,0,8,0
6,1,0,65.77,0,0,8,0
6,1,0,65.69,0,0,8,1
6,1,0,64.72,0,0,8,5
6,1,0,64.72,0,0,8,5
6,1,0,64.72,0,0,8,5
6,1,0,64.72,0,0,8,5
6,1,0,65.2,0,0,8,6
6,1,0,65.2,0,0,8,6
6,1,0,65.2,0,0,8,6
6,1,0,65.2,0,0,8,6
6,1,0,65.2,0,0,8,6
6,1,0,66.91,0,0,8,7
6,1,0,66.91,0,0,8,7
6,1,0,66.91,0,0,8,7
6,1,0,66.91,0,0,8,7
6,1,0,66.91,0,0,8,7
6,1,0,69.39,0,0,8,8
6,1,0,69.39,0,0,8,8
6,1,0,69.39,0,0,8,8
6,1,0,69.39,0,0,8,8
6,1,0,69.39,0,0,8,8
6,1,0,72.14,0,0,8,9
6,1,0,72.14,0,0,8,9
6,1,0,72.14,0,0,8,9
6,1,0,72.14,0,0,8,9
6,1,0,72.14,0,0,8,9
6,1,0,74.51,0,0,8,10
6,1,0,74.51,0,0,8,10
6,1,0,74.51,0,0,8,10
6,1,0,74.51,0,0,8,10
6,1,0,74.51,0,0,8,10
6,1,0,77.42,0,0,8,11
6,1,0,77.42,0,0,8,11
6,1,0,77.42,0,0,8,11
6,1,0,77.42,0,0,8,11
6,1,0,77.42,0,0,8,11
6,1,0,78.94,0,0,8,12
6,1,0,78.94,0,0,8,12
6,1,0,78.94,0,0,8,12
6,1,0,78.94,0,0,8,12
6,1,0,78.94,0,0,8,12
6,1,0,79.2,0,0,8,13
6,1,0,79.2,0,0,8,13
6,1,0,79.2,0,0,8,13
6,1,0,79.2,0,0,8,13
6,1,0,79.2,0,0,8,13
6,1,0,81.17,0,0,8,14
6,1,0,81.17,0,0,8,14
6,1,0,81.17,0,0,8,14
6,1,0,81.17,0,0,8,14
6,1,0,81.17,0,0,8,14
6,1,0,80.61,0,0,8,15
6,1,0,80.61,0,0,8,15
6,1,0,80.61,0,0,8,15
6,1,0,80.61,0,0,8,15
6,1,0,80.61,0,0,8,15
6,1,0,79.85,0,0,8,16
6,1,0,79.85,0,0,8,16
6,1,0,79.85,0,0,8,16
6,1,0,79.85,0,0,8,16
6,1,0,79.85,0,0,8,16
6,1,0,78.79,0,0,8,17
6,1,0,78.79,0,0,8,17
6,1,0,78.79,0,0,8,17
6,1,0,78.79,0,0,8,17
6,1,0,78.79,0,0,8,17
6,1,0,76.75,0,0,8,18
6,1,0,76.75,0,0,8,18
6,1,0,76.75,0,0,8,18
6,1,0,76.75,0,0,8,18
6,1,0,76.75,0,0,8,18
6,1,0,74.36,0,0,8,19
6,1,0,74.36,0,0,8,19
6,1,0,74.36,0,0,8,19
6,1,0,74.36,0,0,8,19
6,1,0,74.36,0,0,8,19
6,1,0,71.6,0,0,8,20
6,1,0,71.6,0,0,8,20
6,1,0,71.6,0,0,8,20
6,1,0,71.6,0,0,8,20
6,1,0,71.6,0,0,8,20
6,1,0,70.65,0,0,8,21
6,1,0,70.65,0,0,8,21
6,1,0,70.65,0,0,8,21
6,1,0,70.65,0,0,8,21
6,1,0,70.65,0,0,8,21
6,1,0,68.85,0,0,8,22
6,1,0,68.85,0,0,8,22
6,1,0,68.85,0,0,8,22
6,1,0,68.85,0,0,8,22
6,1,0,68.85,0,0,8,22
6,1,0,67.93,0,0,8,23
6,1,0,67.93,0,0,8,23
6,1,0,67.93,0,0,8,23
6,1,0,67.93,0,0,8,23
6,1,0,67.93,0,0,8,23
0,0,0,65.76,0,0,8,0
0,0,0,65.76,0,0,8,0
0,0,0,65.76,0,0,8,0
0,0,0,65.76,0,0,8,0
0,0,0,65.76,0,0,8,0
0,0,0,64.97,0,0,8,1
0,0,0,63.73,0,0,8,5
0,0,0,63.73,0,0,8,5
0,0,0,63.73,0,0,8,5
0,0,0,63.73,0,0,8,5
0,0,0,63.42,0,0,8,6
0,0,0,63.42,0,0,8,6
0,0,0,63.42,0,0,8,6
0,0,0,63.42,0,0,8,6
0,0,0,63.42,0,0,8,6
0,0,0,64.69,0,0,8,7
0,0,0,64.69,0,0,8,7
0,0,0,64.69,0,0,8,7
0,0,0,64.69,0,0,8,7
0,0,0,64.69,0,0,8,7
0,0,0,65.53,0,0,8,8
0,0,0,65.53,0,0,8,8
0,0,0,65.53,0,0,8,8
0,0,0,65.53,0,0,8,8
0,0,0,65.53,0,0,8,8
0,0,0,66.71,0,0,8,9
0,0,0,66.71,0,0,8,9
0,0,0,66.71,0,0,8,9
0,0,0,66.71,0,0,8,9
