20
24
28
30
25
22
22
25
29
29
30
24
16
17
14
3
1
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
1
1
1
1
1
0
1
0
1
1
1
0
1
1
2
0
0
1
0
1
1
5
5
9
8
15
16
8
23
19
12
7
11
7
12
15
8
11
13
18
22
19
21
27
24
21
19
23
21
23
25
27
29
21
22
19
19
17
15
21
26
23
22
21
18
22
25
18
19
18
27
22
21
22
26
23
21
29
28
22
24
26
23
19
16
18
21
22
23
20
19
16
20
17
13
20
22
24
22
31
32
35
31
30
27
31
31
27
27
16
18
19
13
13
15
7
12
8
8
7
4
11
7
6
4
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
1
0
1
2
2
6
9
13
12
20
10
10
13
12
15
12
13
17
24
25
24
16
16
18
21
16
16
17
22
20
22
23
17
26
26
26
25
24
20
23
139
25
27
27
28
28
23
24
24
26
26
30
21
25
26
19
23
16
17
22
23
21
24
21
28
21
27
28
30
38
34
36
35
42
44
47
49
47
44
48
52
39
55
58
59
49
48
49
55
57
52
45
45
46
35
38
54
39
39
44
50
36
33
46
46
